192,17307,/beer/profile/396/21120/,AleSmith Old Numbskull - Barrel Aged,/beer/profile/396/,AleSmith Brewing Company,/beer/style/19/,American Barleywine
193,918,/beer/profile/158/11922/,Titan IPA,/beer/profile/158/,Great Divide Brewing Company,/beer/style/116/,American IPA
194,4179,/beer/profile/132/1339/,Hazelnut Brown Nectar,/beer/profile/132/,Rogue Ales,/beer/style/73/,American Brown Ale
195,20605,/beer/profile/132/358/,XS Imperial India Pale Ale,/beer/profile/132/,Rogue Ales,/beer/style/140/,American Double / Imperial IPA
196,14564,/beer/profile/142/1946/,Franziskaner Hefe-Weisse,/beer/profile/142/,Spaten-Franziskaner-Bräu,/beer/style/89/,Hefeweizen
197,13961,/beer/profile/396/6646/,AleSmith Old Numbskull,/beer/profile/396/,AleSmith Brewing Company,/beer/style/19/,American Barleywine
198,3830,/beer/profile/345/1013/,Storm King Stout,/beer/profile/345/,Victory Brewing Company,/beer/style/157/,American Double / Imperial Stout
199,4018,/beer/profile/162/260/,Ipswich Oatmeal Stout,/beer/profile/162/,Ipswich Ale Brewery,/beer/style/69/,Oatmeal Stout
200,6811,/beer/profile/73/1792/,Great Lakes Nosferatu,/beer/profile/73/,Great Lakes Brewing Co.,/beer/style/128/,American Amber / Red Ale
201,6201,/beer/profile/140/283/,Sierra Nevada Stout,/beer/profile/140/,Sierra Nevada Brewing Co.,/beer/style/158/,American Stout
202,2384,/beer/profile/42/593/,Rare Vos (Amber Ale),/beer/profile/42/,Brewery Ommegang,/beer/style/54/,Belgian Pale Ale
203,6288,/beer/profile/73/228/,Great Lakes Dortmunder Gold,/beer/profile/73/,Great Lakes Brewing Co.,/beer/style/20/,Dortmunder / Export Lager
204,2018,/beer/profile/718/2184/,Petrus Aged Pale,/beer/profile/718/,De Brabandere,/beer/style/52/,Flanders Oud Bruin
205,2447,/beer/profile/199/709/,Big Eye IPA,/beer/profile/199/,Ballast Point Brewing Company,/beer/style/116/,American IPA
206,3108,/beer/profile/118/402/,Skull Splitter,/beer/profile/118/,Orkney Brewery,/beer/style/77/,Scotch Ale / Wee Heavy
207,5003,/beer/profile/3818/21100/,Oat (Imperial Oatmeal Stout),/beer/profile/3818/,Southern Tier Brewing Company,/beer/style/157/,American Double / Imperial Stout
208,15677,/beer/profile/76/772/,Hacker-Pschorr Hefe Weisse Naturtrub,/beer/profile/76/,Hacker-Pschorr Bräu GmbH,/beer/style/89/,Hefeweizen
209,37623,/beer/profile/187/6104/,Lindemans Gueuze Cuvee Rene,/beer/profile/187/,Brouwerij Lindemans,/beer/style/14/,Gueuze
210,376,/beer/profile/412/11582/,Kulmbacher Reichelbrau Eisbock,/beer/profile/412/,Kulmbacher Brauerei AG,/beer/style/36/,Eisbock
211,3354,/beer/profile/24/652/,Traquair Jacobite,/beer/profile/24/,Traquair House Brewery Lld,/beer/style/77/,Scotch Ale / Wee Heavy
212,11561,/beer/profile/48/156/,Piraat,/beer/profile/48/,Brouwerij Van Steenberge N.V.,/beer/style/55/,Belgian Strong Pale Ale
213,810,/beer/profile/173/459/,Fred,/beer/profile/173/,Hair of the Dog Brewing Company / Brewery and Tasting Room,/beer/style/78/,American Strong Ale
214,221,/beer/profile/259/1856/,St. Bernardus Pater 6,/beer/profile/259/,Brouwerij St. Bernardus NV,/beer/style/57/,Dubbel
215,5455,/beer/profile/71/219/,Fuller's ESB,/beer/profile/71/,Fuller Smith & Turner PLC,/beer/style/66/,Extra Special / Strong Bitter (ESB)
216,1013,/beer/profile/1199/7463/,Founders Dirty Bastard,/beer/profile/1199/,Founders Brewing Company,/beer/style/77/,Scotch Ale / Wee Heavy
217,19611,/beer/profile/71/560/,Fuller's 1845,/beer/profile/71/,Fuller Smith & Turner PLC,/beer/style/165/,English Strong Ale
218,354,/beer/profile/201/1116/,De Dolle Dulle Teve (Mad Bitch),/beer/profile/201/,Brouwerij De Dolle Brouwers,/beer/style/58/,Tripel
219,14891,/beer/profile/681/2469/,Abbaye Des Rocs [Brasserie Des Rocs Brune],/beer/profile/681/,Brasserie de l'Abbaye des Rocs s.a.,/beer/style/56/,Belgian Strong Dark Ale
220,1573,/beer/profile/697/2013/,Hitachino Nest White Ale,/beer/profile/697/,Kiuchi Brewery,/beer/style/48/,Witbier
221,25654,/beer/profile/828/2596/,Oud Beersel Oude Kriek Vieille,/beer/profile/828/,Brouwerij Oud Beersel,/beer/style/10/,Lambic - Fruit
222,5403,/beer/profile/1146/14366/,Imperial IPA,/beer/profile/1146/,Goose Island Beer Co.,/beer/style/140/,American Double / Imperial IPA
223,8821,/beer/profile/193/615/,Barney Flats Oatmeal Stout,/beer/profile/193/,Anderson Valley Brewing Company,/beer/style/69/,Oatmeal Stout
224,6284,/beer/profile/140/276/,Sierra Nevada Pale Ale,/beer/profile/140/,Sierra Nevada Brewing Co.,/beer/style/97/,American Pale Ale (APA)
225,12079,/beer/profile/9629/17900/,Short's Huma-Lupa-Licious IPA,/beer/profile/9629/,Short's Brewing Company,/beer/style/116/,American IPA
226,15677,/beer/profile/124/1256/,Paulaner Hefe-Weissbier Naturtrub,/beer/profile/124/,Paulaner Brauerei GmbH & Co. KG,/beer/style/89/,Hefeweizen
227,372,/beer/profile/1146/4318/,Matilda,/beer/profile/1146/,Goose Island Beer Co.,/beer/style/55/,Belgian Strong Pale Ale
228,1199,/beer/profile/209/752/,Guinness Foreign Extra Stout,/beer/profile/209/,Guinness Ltd.,/beer/style/95/,Foreign / Export Stout
229,1428,/beer/profile/922/8045/,Trappist Achel 8 Bruin,/beer/profile/922/,Brouwerij der St. Benedictusabdij de Achelse,/beer/style/57/,Dubbel
230,2346,/beer/profile/637/1713/,Moinette Blond,/beer/profile/637/,Brasserie Dupont sprl,/beer/style/55/,Belgian Strong Pale Ale
231,8978,/beer/profile/73/13896/,Great Lakes Oktoberfest,/beer/profile/73/,Great Lakes Brewing Co.,/beer/style/29/,Marzen / Oktoberfest
232,2716,/beer/profile/252/712/,Weihenstephaner Original,/beer/profile/252/,Bayerische Staatsbrauerei Weihenstephan,/beer/style/21/,Munich Helles Lager
233,5569,/beer/profile/610/1655/,Red Rocket Ale,/beer/profile/610/,Bear Republic Brewing Co.,/beer/style/128/,American Amber / Red Ale
234,356,/beer/profile/1534/5423/,Gouden Carolus Tripel,/beer/profile/1534/,Brouwerij Het Anker,/beer/style/58/,Tripel
235,10781,/beer/profile/863/13742/,Salvation,/beer/profile/863/,Russian River Brewing Company,/beer/style/56/,Belgian Strong Dark Ale
236,4740,/beer/profile/220/2264/,Brown Shugga',/beer/profile/220/,Lagunitas Brewing Company,/beer/style/78/,American Strong Ale
237,3820,/beer/profile/345/1010/,Prima Pils,/beer/profile/345/,Victory Brewing Company,/beer/style/41/,German Pilsener
238,30,/beer/profile/267/738/,Odell Cutthroat Porter,/beer/profile/267/,Odell Brewing Company,/beer/style/159/,American Porter
239,471,/beer/profile/263/727/,Aecht Schlenkerla Rauchbier Marzen,/beer/profile/263/,Brauerei Heller-Trum / Schlenkerla,/beer/style/7/,Rauchbier
240,19331,/beer/profile/739/4924/,Kriek De Ranke,/beer/profile/739/,Brouwerij De Ranke,/beer/style/10/,Lambic - Fruit
241,7763,/beer/profile/141/185/,Smuttynose Imperial Stout (Big Beer Series),/beer/profile/141/,Smuttynose Brewing Company,/beer/style/84/,Russian Imperial Stout
242,29356,/beer/profile/1628/10301/,Southampton Grand Cru,/beer/profile/1628/,Southampton Publick House,/beer/style/55/,Belgian Strong Pale Ale
243,29149,/beer/profile/47/5357/,Boon Oude Geuze Mariage Parfait,/beer/profile/47/,Brouwerij Boon,/beer/style/14/,Gueuze
244,7651,/beer/profile/194/2704/,St-Ambroise Oatmeal Stout,/beer/profile/194/,McAuslan Brewing,/beer/style/69/,Oatmeal Stout
245,3899,/beer/profile/13839/33243/,Wipeout IPA,/beer/profile/13839/,Port Brewing,/beer/style/116/,American IPA
246,11761,/beer/profile/220/1579/,Olde GnarlyWine,/beer/profile/220/,Lagunitas Brewing Company,/beer/style/19/,American Barleywine
247,130571,/beer/profile/664/73/,Young's Double Chocolate Stout,/beer/profile/664/,Wells & Young's Ltd,/beer/style/82/,Milk / Sweet Stout
248,3828,/beer/profile/345/1009/,Old Horizontal,/beer/profile/345/,Victory Brewing Company,/beer/style/19/,American Barleywine
249,1540,/beer/profile/112/411/,Pranqster,/beer/profile/112/,North Coast Brewing Co.,/beer/style/55/,Belgian Strong Pale Ale
250,871,/beer/profile/212/1711/,Kasteel Donker,/beer/profile/212/,Brouwerij Van Honsebrouck N.V.,/beer/style/142/,Quadrupel (Quad)
