76,932,Oak Aged Yeti,Great Divide Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-greatDivideOakYeti.jpg,https://untappd.akamaized.net/site/brewery_logos/brewery-604_87f5e.jpeg
77,86964,Courage Russian Imperial Stout,Eagle Brewery (formerly Charles Wells),https://untappd.akamaized.net/site/beer_logos/beer-86964_6e0b8_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-1348_2ff7c.jpeg
78,4681,Trappist Westvleteren Blond,Brouwerij De Sint-Sixtusabdij van Westvleteren,https://untappd.akamaized.net/site/beer_logos/beer-Trappist-Westvleteren-Blond.jpg,https://untappd.akamaized.net/site/brewery_logos/brewery-263_c4a6d.jpeg
79,7652,Brewer's Reserve Bourbon Barrel Stout,Central Waters Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-7652_127a3_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-358_e71fc.jpeg
80,219082,Organic Chocolate Stout,Samuel Smith,https://untappd.akamaized.net/site/beer_logos/beer-_219082_efeb8e8b90842dbc266b0c60ec1a.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-SamuelSmithOldBreweryTadcaster_1099.jpeg
81,481,Tripel,Brouwerij St. Bernardus,https://untappd.akamaized.net/site/beer_logos/beer-481_f4e62_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-296_72f92.jpeg
82,59622,Fresh Squeezed IPA,Deschutes Brewery,https://untappd.akamaized.net/site/beer_logos/beer-59622_cc76d_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-441_51ca4.jpeg
83,14082,Cuvee de Tomme,The Lost Abbey,https://untappd.akamaized.net/site/beer_logos/beer-14082_3ef8b_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2712_0b00a.jpeg
84,4515,The Maharaja,Avery Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-4515_52480_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-62_00c58.jpeg
85,6105,Burton Baton,Dogfish Head Craft Brewery,https://untappd.akamaized.net/site/beer_logos/beer-6105_5a13b_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-459_75746.jpeg
86,12609,Liberator Doppelbock,Thomas Hooker Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-Liberator_12609.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-1258_187a1.jpeg
87,5409,Behemoth,3 Floyds Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-5409_64049_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_fbcd9.jpeg
